192.168.100.182:39727->127.0.0.1:21,0
192.168.100.130:51591->127.0.0.1:21,0
192.168.100.193:56027->127.0.0.1:21,0
192.168.100.203:52859->127.0.0.1:21,0
192.168.100.252:54573->127.0.0.1:21,0
192.168.100.199:35533->127.0.0.1:21,0
192.168.100.213:34321->127.0.0.1:21,0
192.168.100.172:47987->127.0.0.1:21,0
192.168.100.241:40617->127.0.0.1:21,0
192.168.100.141:42755->127.0.0.1:21,0
192.168.100.55:49619->127.0.0.1:21,0
192.168.100.7:44849->127.0.0.1:21,0
192.168.100.191:58563->127.0.0.1:21,0
192.168.100.92:49941->127.0.0.1:21,0
192.168.100.3:41517->127.0.0.1:21,0
192.168.100.158:45107->127.0.0.1:21,0
192.168.100.94:35419->127.0.0.1:21,0
192.168.100.242:54147->127.0.0.1:21,0
192.168.100.34:42641->127.0.0.1:21,0
192.168.100.202:34359->127.0.0.1:21,0
192.168.100.178:42611->127.0.0.1:21,0
192.168.100.187:36963->127.0.0.1:21,0
192.168.100.193:37389->127.0.0.1:21,0
192.168.100.204:41025->127.0.0.1:21,0
192.168.100.192:47983->127.0.0.1:21,0
192.168.100.225:55327->127.0.0.1:21,0
192.168.100.96:49939->127.0.0.1:21,0
192.168.100.164:35791->127.0.0.1:21,0
192.168.100.13:42341->127.0.0.1:21,0
192.168.100.175:34109->127.0.0.1:21,0
192.168.100.198:55129->127.0.0.1:21,0
192.168.100.82:51575->127.0.0.1:21,0
192.168.100.66:60361->127.0.0.1:21,0
192.168.100.43:53327->127.0.0.1:21,0
192.168.100.22:35509->127.0.0.1:21,0
192.168.100.238:40653->127.0.0.1:21,0
192.168.100.5:45867->127.0.0.1:21,0
192.168.100.46:54879->127.0.0.1:21,0
192.168.100.175:58473->127.0.0.1:21,0
192.168.100.184:52961->127.0.0.1:21,0
192.168.100.36:59451->127.0.0.1:21,0
192.168.100.31:46901->127.0.0.1:21,0
192.168.100.221:42989->127.0.0.1:21,0
192.168.100.131:51351->127.0.0.1:21,0
192.168.100.221:46035->127.0.0.1:21,0
192.168.100.246:55273->127.0.0.1:21,0
192.168.100.170:42519->127.0.0.1:21,0
192.168.100.94:50889->127.0.0.1:21,0
192.168.100.69:48949->127.0.0.1:21,0
192.168.100.199:45783->127.0.0.1:21,0
192.168.100.8:45535->127.0.0.1:21,0
192.168.100.219:43827->127.0.0.1:21,0
192.168.100.104:43111->127.0.0.1:21,0
192.168.100.205:37637->127.0.0.1:21,0
192.168.100.119:48391->127.0.0.1:21,0
192.168.100.33:41517->127.0.0.1:21,0
192.168.100.98:36411->127.0.0.1:21,0
192.168.100.232:48415->127.0.0.1:21,0
192.168.100.162:45327->127.0.0.1:21,0
192.168.100.169:40743->127.0.0.1:21,0
192.168.100.163:44311->127.0.0.1:21,0
192.168.100.12:56053->127.0.0.1:21,0
192.168.100.9:58827->127.0.0.1:21,0
192.168.100.15:55215->127.0.0.1:21,0
192.168.100.32:44419->127.0.0.1:21,0
192.168.100.115:52731->127.0.0.1:21,0
192.168.100.2:48031->127.0.0.1:21,0
192.168.100.222:44385->127.0.0.1:21,0
192.168.100.40:53245->127.0.0.1:21,0
192.168.100.222:40383->127.0.0.1:21,0
192.168.100.142:32799->127.0.0.1:21,0
192.168.100.226:41829->127.0.0.1:21,0
192.168.100.145:46217->127.0.0.1:21,0
192.168.100.196:36233->127.0.0.1:21,0
192.168.100.122:48795->127.0.0.1:21,0
192.168.100.53:48489->127.0.0.1:21,0
192.168.100.98:53017->127.0.0.1:21,0
192.168.100.111:33141->127.0.0.1:21,0
192.168.100.78:41789->127.0.0.1:21,1
192.168.100.33:37063->127.0.0.1:21,0
192.168.100.88:57369->127.0.0.1:21,0
192.168.100.70:46577->127.0.0.1:21,0
192.168.100.44:33849->127.0.0.1:21,0
192.168.100.160:44377->127.0.0.1:21,0
192.168.100.56:50737->127.0.0.1:21,0
192.168.100.140:55401->127.0.0.1:21,0
192.168.100.108:54405->127.0.0.1:21,0
192.168.100.189:47061->127.0.0.1:21,0
192.168.100.231:42617->127.0.0.1:21,0
192.168.100.173:41401->127.0.0.1:21,0
192.168.100.145:39179->127.0.0.1:21,0
192.168.100.156:39003->127.0.0.1:21,0
192.168.100.116:58817->127.0.0.1:21,0
192.168.100.161:46281->127.0.0.1:21,0
192.168.100.239:34643->127.0.0.1:21,0
192.168.100.160:42627->127.0.0.1:21,0
192.168.100.112:40743->127.0.0.1:21,0
192.168.100.36:36491->127.0.0.1:21,0
192.168.100.25:44165->127.0.0.1:21,0
192.168.100.58:45239->127.0.0.1:21,0
192.168.100.109:45197->127.0.0.1:21,0
192.168.100.112:50309->127.0.0.1:21,0
192.168.100.14:54855->127.0.0.1:21,0
192.168.100.86:48951->127.0.0.1:21,0
